"ProductID","ProductPrice","ProductCost"
2470,30.89,29.9633
2471,261.15,255.927
2472,75.15,60.8715
2473,423.47,351.4801
2474,253.67,218.1562
2475,90.63,88.8174
2476,265.22,214.8282
2477,462.82,425.7944
2478,448.92,408.5172
2479,254.15,226.1935
2480,309.34,306.2466
2481,487.39,409.4076
2482,133.67,108.2727
2483,36.18,27.135
2484,470.98,428.5918
2485,274.95,219.96
2486,111.72,96.0792
2487,333.48,306.8016
2488,465.83,428.5636
2489,407.83,367.047
2490,325.62,247.4712
2491,81.4,65.12
2492,430.23,348.4863
2493,178.55,176.7645
2494,270.2,240.478
2495,94.1,91.277
2496,156.21,124.968
2497,66.9,65.562
2498,224.82,195.5934
2499,431.31,379.5528
2500,469.23,445.7685
2501,84.28,80.9088
2502,401.45,389.4065
2503,254.84,237.0012
2504,192.77,181.2038
2505,178.14,142.512
2506,215.25,195.8775
2507,422.6,342.306
2508,393.26,381.4622
2509,60.72,58.2912
2510,460.27,363.6133
2511,462.67,379.3894
2512,33.3,30.303
2513,107.64,82.8828
2514,143.7,130.767
2515,379.27,303.416
2516,339.07,335.6793
2517,44.08,43.6392
2518,75.02,72.7694
2519,140.93,105.6975
2520,133.2,110.556
2521,196.16,158.8896
2522,256.45,251.321
2523,396.02,372.2588
2524,0.74,0.6438
2525,435.85,427.133
2526,229.33,224.7434
2527,296.59,287.6923
2528,452.91,357.7989
2529,293.89,249.8065
2530,202.38,157.8564
2531,297.15,228.8055
2532,223.09,182.9338
2533,320.02,272.017
2534,192.79,160.0157
2535,363.2,319.616
2536,270.28,235.1436
2537,418.66,364.2342
2538,20.72,16.576
2539,96.29,85.6981
2540,12.71,12.2016
2541,157.18,127.3158
2542,75.2,73.696
2543,126.84,114.156
2544,197.14,189.2544
2545,340.78,299.8864
2546,314.63,251.704
2547,208.69,198.2555
2548,13.74,10.8546
2549,452.9,380.436
2550,38.08,31.6064
2551,416.95,379.4245
2552,220.24,211.4304
2553,91.77,73.416
2554,376.18,353.6092
2555,302.73,257.3205
2556,53.6,49.312
2557,383.48,291.4448
2558,309.65,253.913
2559,83.62,75.258
2560,456.63,447.4974
2561,351.58,291.8114
2562,159.05,125.6495
2563,443.52,345.9456
2564,32.54,27.0082
2565,345.04,265.6808
2566,394.46,347.1248
2567,419.57,411.1786
2568,376.44,361.3824
2569,486.85,389.48
2570,253.46,240.787
2571,104.32,88.672
2572,352,285.12
2573,127.78,115.002
2574,255.16,224.5408
2575,288.14,218.9864
2576,426.65,349.853
2577,260.79,255.5742
2578,366.04,303.8132
2579,146.84,129.2192
2580,48.67,43.3163
2581,146.62,118.7622
2582,406.65,374.118
2583,463.57,375.4917
2584,252.62,245.0414
2585,484.94,470.3918
2586,457.67,448.5166
2587,316.6,307.102
2588,386.37,351.5967
2589,240.28,233.0716
2590,427.99,325.2724
2591,7.99,5.9925
2592,432.46,380.5648
2593,347.77,285.1714
2594,471.18,461.7564
2595,37.54,34.1614
2596,391.64,293.73
2597,341.32,334.4936
2598,47.16,38.1996
2599,26.14,23.7874
2600,71.73,70.2954
2601,441.58,437.1642
2602,336.72,326.6184
2603,418.49,401.7504
2604,156.62,119.0312
2605,69.91,62.2199
2606,406.62,386.289
2607,122.51,96.7829
2608,73.49,66.8759
2609,417.79,359.2994
2610,417.5,338.175
2611,131.72,98.79
2612,476.15,452.3425
2613,8.1,7.857
2614,114.09,96.9765
2615,332.43,322.4571
2616,198.41,156.7439
2617,328.06,275.5704
2618,32.25,26.445
2619,383.57,352.8844
2620,44.66,42.8736
2621,423.12,393.5016
2622,144.03,115.224
2623,127.28,115.8248
2624,292.66,225.3482
2625,227.5,177.45
2626,166.93,158.5835
2627,375.93,342.0963
2628,294.92,265.428
2629,331.79,308.5647
2630,67.72,56.2076
2631,481.35,375.453
2632,254.3,231.413
2633,410.15,324.0185
2634,335.86,278.7638
2635,42.88,37.3056
2636,440.43,374.3655
2637,171.48,140.6136
2638,452.84,443.7832
2639,16.86,13.1508
2640,266.5,215.865
2641,182.85,151.7655
2642,383.65,329.939
2643,331.39,301.5649
2644,53.09,50.4355
2645,416.16,407.8368
2646,205.89,195.5955
2647,222.38,209.0372
2648,170.95,141.8885
2649,366.74,308.0616
2650,307.05,233.358
2651,280.45,246.796
2652,258.67,248.3232
2653,181.86,158.2182
2654,20.21,19.8058
2655,463.32,412.3548
2656,3.61,3.5378
2657,259.18,207.344
2658,360.09,277.2693
2659,134.43,111.5769
2660,201.85,177.628
2661,204.12,177.5844
2662,462.63,383.9829
2663,158.99,157.4001
2664,443.18,389.9984
2665,109.96,107.7608
2666,148.1,124.404
2667,63.53,60.9888
2668,120.7,103.802
2669,55.73,46.2559
2670,164.87,141.7882
2671,272.04,255.7176
2672,456.21,351.2817
2673,80.1,78.498
2674,231.34,215.1462
2675,235.6,223.82
2676,335.37,315.2478
2677,94.03,72.4031
2678,345.93,314.7963
2679,227.99,216.5905
2680,310.26,297.8496
2681,419.89,407.2933
2682,449.03,435.5591
2683,258.82,227.7616
2684,387.37,333.1382
2685,417,404.49
2686,367.26,282.7902
2687,440.09,374.0765
2688,404.05,379.807
2689,271.64,244.476
2690,252.12,204.2172
2691,232.05,180.999
2692,462.05,452.809
2693,443.27,359.0487
2694,57.64,47.2648
2695,134.4,110.208
2696,207.94,199.6224
2697,216.18,201.0474
2698,46.02,34.515
2699,145.47,117.8307
2700,61,56.12
2701,131.64,111.894
2702,417.12,354.552
2703,188.7,166.056
2704,104.76,98.4744
2705,359.79,277.0383
2706,244.37,219.933
2707,72.62,68.2628
2708,279.79,209.8425
2709,465.92,447.2832
2710,100.42,87.3654
2711,158.04,146.9772
2712,358.84,312.1908
2713,375.31,337.779
2714,209.69,171.9458
2715,137.26,124.9066
2716,184.14,158.3604
2717,353.5,311.08
2718,285.55,274.128
2719,356.96,285.568
2720,478.88,450.1472
2721,408.77,384.2438
2722,76.37,73.3152
2723,396.52,364.7984
2724,390.77,339.9699
2725,65.72,52.576
2726,395.23,308.2794
2727,332.38,295.8182
2728,95.27,75.2633
2729,467.94,355.6344
2730,482.98,410.533
2731,367.98,279.6648
2732,442.14,420.033
2733,102.69,85.2327
2734,88.6,69.108
2735,453.97,354.0966
2736,102.73,89.3751
2737,238.44,228.9024
2738,59.37,45.7149
2739,366.12,336.8304
2740,476.48,390.7136
2741,369.86,295.888
2742,405.98,304.485
2743,231.61,194.5524
2744,129.24,124.0704
2745,142.12,123.6444
2746,37.97,33.7933
2747,356.72,335.3168
2748,0.94,0.8272
2749,79.23,70.5147
2750,126.17,98.4126
2751,433.44,372.7584
2752,276.62,262.789
2753,376.49,323.7814
2754,147.09,144.1482
2755,488.59,459.2746
2756,125.88,103.2216
2757,469.54,464.8446
2758,50.57,44.5016
2759,23.36,19.6224
2760,293.94,264.546
2761,372.89,320.6854
2762,329,273.07
2763,260.85,250.416
2764,134.89,111.9587
2765,261.11,245.4434
2766,198.76,160.9956
2767,457.32,452.7468
2768,205.27,176.5322
2769,348.68,331.246
2770,153.72,133.7364
2771,96.12,80.7408
2772,263.47,218.6801
2773,152.87,131.4682
2774,456.69,374.4858
2775,88.46,80.4986
2776,400.58,376.5452
2777,145.75,128.26
2778,429.63,386.667
2779,325.76,296.4416
2780,260.62,237.1642
2781,363.61,276.3436
2782,323.8,294.658
2783,427.5,333.45
2784,338.79,318.4626
2785,354.65,304.999
2786,317.18,263.2594
2787,68.18,64.771
2788,169.99,151.2911
2789,206.03,193.6682
2790,132.66,110.1078
2791,357.93,332.8749
2792,233.88,205.8144
2793,382.96,363.812
2794,206.04,162.7716
2795,20.44,18.6004
2796,393.96,386.0808
2797,418.63,401.8848
2798,66.38,59.0782
2799,374.33,306.9506
2800,180.73,166.2716
2801,95.32,83.8816
2802,318.54,267.5736
2803,423.09,330.0102
2804,340.16,285.7344
2805,116.06,97.4904
2806,329.84,280.364
2807,364.47,349.8912
2808,457.47,448.3206
2809,280.25,263.435
2810,181.94,149.1908
2811,45.72,39.3192
2812,37.87,35.2191
2813,237.96,195.1272
2814,423.8,411.086
2815,236.34,210.3426
2816,293.12,225.7024
2817,95.26,83.8288
2818,390.77,347.7853
2819,378.77,287.8652
2820,88.52,75.242
2821,79.72,74.1396
2822,286.35,240.534
2823,370.26,296.208
2824,349.14,296.769
2825,33.55,26.169
2826,9.81,8.9271
2827,295.37,286.5089
2828,132.84,107.6004
2829,296.21,239.9301
2830,449.66,418.1838
2831,396.98,381.1008
2832,88.15,83.7425
2833,389.83,366.4402
2834,293.68,226.1336
2835,447.51,375.9084
2836,127.19,110.6553
2837,418.39,397.4705
2838,212.04,207.7992
2839,115.4,88.858
2840,25.81,25.5519
2841,426.63,422.3637
2842,69.95,62.955
2843,368.93,313.5905
2844,306.57,236.0589
2845,154.33,115.7475
2846,47.78,36.3128
2847,121.17,92.0892
2848,73.79,72.3142
2849,15.15,13.029
2850,237.81,230.6757
2851,41.46,35.241
2852,145.1,139.296
2853,258.24,222.0864
2854,85.4,65.758
2855,273.83,268.3534
2856,180.87,146.5047
2857,329.61,326.3139
2858,467.52,378.6912
2859,413.78,401.3666
2860,201.08,191.026
2861,107.27,99.7611
2862,340.11,326.5056
2863,222.15,171.0555
2864,467,368.93
2865,410.87,324.5873
2866,281.65,225.32
2867,244.19,197.7939
2868,388.31,318.4142
2869,202.53,164.0493
2870,237.19,182.6363
2871,221.9,170.863
2872,403.03,326.4543
2873,315.67,309.3566
2874,186.97,162.6639
2875,488.68,420.2648
2876,373.58,336.222
2877,245.78,211.3708
2878,329.03,289.5464
2879,388.56,326.3904
2880,294.7,229.866
2881,43,37.84
2882,469.26,412.9488
2883,342.05,328.368
2884,238.22,183.4294
2885,300.73,288.7008
2886,323.15,252.057
2887,151.82,124.4924
2888,137.03,110.9943
2889,487.23,467.7408
2890,81.79,63.7962
2891,346.09,311.481
2892,57.93,56.7714
2893,30.74,24.2846
2894,423.42,410.7174
2895,212.89,183.0854
2896,204.46,188.1032
2897,232.64,214.0288
2898,146.02,143.0996
2899,450.88,410.3008
2900,144.52,108.39
2901,367.62,360.2676
2902,210.95,183.5265
2903,317.46,285.714
2904,329.45,286.6215
2905,132.11,124.1834
2906,154.07,143.2851
2907,318.05,311.689
2908,182.61,177.1317
2909,388.07,302.6946
2910,415.84,407.5232
2911,418.31,414.1269
2912,141.49,127.341
2913,188.51,177.1994
2914,42.23,37.1624
2915,152.84,131.4424
2916,186.63,147.4377
2917,310.7,239.239
2918,254.58,201.1182
2919,290.14,272.7316
2920,319.69,294.1148
2921,337.38,269.904
2922,52.39,49.7705
2923,264.06,211.248
2924,193.85,155.08
2925,153.38,148.7786
2926,192.96,181.3824
2927,403.59,318.8361
2928,398.52,334.7568
2929,144.56,138.7776
2930,358.89,351.7122
2931,233.67,196.2828
2932,248.69,226.3079
2933,391.79,372.2005
2934,300.89,291.8633
2935,205.55,158.2735
2936,486.6,462.27
2937,185.6,183.744
2938,44.5,39.16
2939,383.07,333.2709
2940,215.59,178.9397
2941,13.66,13.3868
2942,382.3,340.247
2943,451.94,343.4744
2944,284.54,273.1584
2945,39.37,38.5826
2946,154.85,150.2045
2947,33.83,30.7853
2948,471.1,447.545
2949,373.63,358.6848
2950,366.85,297.1485
2951,456.74,379.0942
2952,332.85,312.879
2953,275.68,248.112
2954,96.27,75.0906
2955,146.23,119.9086
2956,207.76,184.9064
2957,393.64,350.3396
2958,105.77,83.5583
2959,323.49,271.7316
2960,320.82,275.9052
2961,323.55,249.1335
2962,458.2,371.142
2963,33.29,31.6255
2964,18.39,17.1027
2965,186.98,162.6726
2966,409.32,364.2948
2967,411.39,357.9093
2968,67.81,58.9947
2969,158.75,133.35
2970,308.1,301.938
2971,213.06,189.6234
2972,298.29,247.5807
2973,8.39,7.3832
2974,489.91,480.1118
2975,486.48,467.0208
2976,89.9,89.001
2977,16.94,15.9236
2978,59.96,53.964
2979,33.14,32.1458
2980,364.92,310.182
2981,45.55,34.618
2982,474.75,413.0325
2983,32.73,31.7481
2984,396.54,352.9206
2985,72.84,67.7412
2986,194.61,182.9334
2987,32.76,31.122
2988,212.61,204.1056
2989,100.69,94.6486
2990,352.51,271.4327
2991,429.64,339.4156
2992,89.46,87.6708
2993,398.29,374.3926
2994,213.21,204.6816
2995,398.33,306.7141
2996,349.05,342.069
2997,243.8,234.048
2998,422.43,401.3085
2999,4.34,3.9494
3000,373.09,313.3956
3001,351.68,302.4448
3002,447.38,344.4826
3003,397.42,381.5232
3004,245.3,188.881
3005,313.55,263.382
3006,57.87,56.1339
3007,358.22,308.0692
3008,83.1,70.635
3009,429.72,373.8564
3010,284.5,270.275
3011,207.15,155.3625
3012,459.12,371.8872
3013,352.07,309.8216
3014,95.18,92.3246
3015,65.17,59.3047
3016,378.2,332.816
3017,56.34,55.2132
3018,274.45,241.516
3019,86.1,64.575
3020,345.52,342.0648
3021,444.01,372.9684
3022,135.51,117.8937
3023,11.16,8.5932
3024,433.52,385.8328
3025,250.66,233.1138
3026,34.56,26.9568
3027,110.53,100.5823
3028,329.33,266.7573
3029,53.89,47.9621
3030,469.39,403.6754
3031,358.8,312.156
3032,53.57,49.2844
3033,353.17,279.0043
3034,145.74,110.7624
3035,433.64,329.5664
3036,280.02,263.2188
3037,156.23,124.984
3038,295.34,271.7128
3039,256.05,194.598
3040,410.55,381.8115
3041,442.62,424.9152
3042,148.86,138.4398
3043,282.87,254.583
3044,477.17,386.5077
3045,412.64,383.7552
3046,471.08,456.9476
3047,261.94,230.5072
3048,231.64,210.7924
3049,425.7,340.56
3050,342.61,322.0534
3051,151.27,137.6557
3052,13.58,12.7652
3053,333.5,250.125
3054,414.65,385.6245
3055,334.76,291.2412
3056,135.52,127.3888
3057,306.28,235.8356
3058,201.23,173.0578
3059,97.32,80.7756
3060,486.74,447.8008
3061,443.86,341.7722
3062,72.36,69.4656
3063,146.84,145.3716
3064,45.2,41.584
3065,113.74,96.679
3066,53.6,47.168
3067,71.19,67.6305
3068,468.55,384.211
3069,428.36,398.3748
3070,13.65,12.6945
3071,335.68,258.4736
3072,27.31,24.0328
3073,454.1,440.477
3074,192.33,178.8669
3075,78.92,74.974
3076,290.3,255.464
3077,239.3,236.907
3078,394.76,307.9128
3079,317.78,308.2466
3080,240.13,218.5183
3081,265.17,214.7877
3082,463.43,444.8928
3083,290.11,252.3957
3084,137.66,134.9068
3085,268.26,260.2122
3086,489.5,479.71
3087,197.79,170.0994
3088,374.5,344.54
3089,167.35,164.003
3090,6.62,4.965
3091,216.41,196.9331
3092,203.54,199.4692
3093,414.56,327.5024
3094,64.36,54.0624
3095,301.4,250.162
3096,378.57,344.4987
3097,120.5,92.785
3098,46.56,39.576
3099,113.74,86.4424
3100,460.14,358.9092
3101,219.24,199.5084
3102,158.05,137.5035
3103,178.46,173.1062
3104,243.5,233.76
3105,162.94,130.352
3106,402.66,306.0216
3107,10.43,7.8225
3108,91.12,81.0968
3109,229.41,174.3516
3110,127.22,100.5038
3111,463.21,398.3606
3112,354.2,336.49
3113,300.2,267.178
3114,14.32,12.888
3115,137.37,127.7541
3116,359.87,280.6986
3117,41.4,38.916
3118,80.82,64.656
3119,111.69,102.7548
3120,58.07,56.9086
3121,426.06,417.5388
3122,463.45,384.6635
3123,143.5,120.54
3124,161.11,153.0545
3125,339.82,288.847
3126,383.27,298.9506
3127,356.23,327.7316
3128,202.79,164.2599
3129,191.44,156.9808
3130,208.05,203.889
3131,9.36,8.3304
3132,294.65,276.971
3133,58.52,55.0088
3134,461.62,378.5284
3135,425.11,335.8369
3136,268.71,223.0293
3137,316.82,310.4836
3138,56.98,54.131
3139,331.11,261.5769
3140,257.43,244.5585
3141,397.44,389.4912
3142,44.34,37.2456
3143,112.62,104.7366
3144,229.18,215.4292
3145,62.92,60.4032
3146,334.06,263.9074
3147,275.05,258.547
3148,301.22,283.1468
3149,447.35,442.8765
3150,74.91,71.9136
3151,398.92,315.1468
3152,383.95,291.802
3153,211.41,205.0677
3154,264.63,222.2892
3155,116.49,115.3251
3156,184.38,151.1916
3157,4.98,4.7808
3158,165.3,157.035
3159,213,185.31
3160,423.79,415.3142
3161,221.1,203.412
3162,135,125.55
3163,80.89,67.1387
3164,264.58,259.2884
3165,193.02,156.3462
3166,446.43,361.6083
3167,93.87,76.0347
3168,285.32,265.3476
3169,41.4,31.878
3170,301.6,283.504
3171,126.96,119.3424
3172,381.42,350.9064
3173,235.95,191.1195
3174,172.73,146.8205
3175,348.23,316.8893
3176,22.16,19.0576
3177,67.59,54.7479
3178,301.06,249.8798
3179,44.65,35.72
3180,124.15,121.667
3181,35.81,34.3776
3182,303.06,245.4786
3183,281.32,239.122
3184,52.47,47.223
3185,352.66,349.1334
3186,296.99,228.6823
3187,269.4,228.99
3188,20.73,18.657
3189,182.28,144.0012
3190,400.35,300.2625
3191,141.35,128.6285
3192,100.52,89.4628
3193,435.73,335.5121
3194,5.61,4.4319
3195,361.62,347.1552
3196,208.07,187.263
3197,172.51,143.1833
3198,485.98,374.2046
3199,323.78,304.3532
3200,405.23,364.707
3201,293.27,287.4046
3202,161.87,126.2586
3203,247.89,233.0166
3204,216.7,192.863
3205,110.92,98.7188
3206,285.94,254.4866
3207,192.76,173.484
3208,197.31,159.8211
3209,404.97,356.3736
3210,22.85,21.479
3211,102.29,98.1984
3212,136.23,118.5201
3213,364.62,309.927
3214,268.01,254.6095
3215,26.15,25.104
3216,372.23,349.8962
3217,387.61,348.849
3218,216.57,166.7589
3219,458.13,361.9227
3220,57.3,49.278
3221,235.29,183.5262
3222,204.41,198.2777
3223,112.03,92.9849
3224,93.72,87.1596
3225,155.61,135.3807
3226,362.16,344.052
3227,394.55,299.858
3228,129.82,114.2416
3229,191.29,172.161
3230,195.8,172.304
3231,38.8,38.024
3232,36.8,28.704
3233,485.2,460.94
3234,47.2,42.952
3235,158.29,155.1242
3236,312.61,284.4751
3237,82.23,74.8293
3238,478.08,439.8336
3239,58.1,56.357
3240,391.14,371.583
3241,77.73,73.8435
3242,372.78,294.4962
3243,70.14,60.3204
3244,168.11,151.299
3245,370.28,318.4408
3246,290.35,284.543
3247,90.18,73.0458
3248,70.06,60.2516
3249,34.1,28.644
3250,336.83,330.0934
3251,448.29,430.3584
3252,81,72.09
3253,349.64,339.1508
3254,80.1,72.09
3255,84.41,82.7218
3256,470.32,399.772
3257,333.04,299.736
3258,27.12,23.052
3259,249.09,234.1446
3260,82.26,69.0984
3261,91.52,74.1312
3262,223.09,191.8574
3263,76.38,67.2144
3264,69.22,63.6824
3265,264.83,219.8089
3266,157.96,156.3804
3267,463.99,357.2723
3268,226.36,215.042
3269,192.76,177.3392
3270,416.06,395.257
3271,337.07,320.2165
3272,227,215.65
3273,355.36,287.8416
3274,380.41,296.7198
3275,342.3,318.339
3276,245.94,241.0212
3277,412.1,346.164
3278,256.63,246.3648
3279,137.59,112.8238
3280,137.74,115.7016
3281,294.4,270.848
3282,116.16,96.4128
3283,253.38,192.5688
3284,367.36,286.5408
3285,306.47,297.2759
3286,93.83,85.3853
3287,266.43,202.4868
3288,107.77,105.6146
3289,234.77,208.9453
3290,139.47,131.1018
3291,394.82,355.338
3292,7.57,6.2074
3293,355.29,341.0784
3294,315.2,286.832
3295,285.14,216.7064
3296,356.51,278.0778
3297,62.95,61.0615
3298,391.44,383.6112
3299,344.88,324.1872
3300,268.1,206.437
3301,448.36,408.0076
3302,347.99,271.4322
3303,469.05,464.3595
3304,69.19,53.2763
3305,417.58,375.822
3306,154.19,146.4805
3307,279.56,226.4436
3308,323.09,287.5501
3309,34.33,26.7774
3310,349.07,342.0886
3311,391.6,372.02
3312,248.48,213.6928
3313,240.73,231.1008
3314,234.65,220.571
3315,373.33,365.8634
3316,321.29,282.7352
3317,256.16,204.928
3318,357.05,346.3385
3319,252.65,245.0705
3320,442.62,411.6366
3321,475.68,451.896
3322,181.83,143.6457
3323,134.76,121.284
3324,274.15,233.0275
3325,59.98,57.5808
3326,109.77,97.6953
3327,364.72,277.1872
3328,63.52,59.7088
3329,141.11,107.2436
3330,294.29,226.6033
3331,366.23,322.2824
3332,83.86,69.6038
3333,348.63,341.6574
3334,188.97,158.7348
3335,150.21,132.1848
3336,112.8,89.112
3337,412.01,387.2894
3338,162.93,149.8956
3339,190.74,156.4068
3340,181.12,177.4976
3341,190.39,169.4471
3342,433.94,394.8854
3343,20.41,15.7157
3344,438.06,359.2092
3345,348.55,310.2095
3346,399.54,359.586
3347,392.17,317.6577
3348,102.94,94.7048
3349,300.12,261.1044
3350,426.6,379.674
3351,376.46,365.1662
3352,227.79,223.2342
3353,45.91,44.5327
3354,229.68,186.0408
3355,100.54,94.5076
3356,333.93,273.8226
3357,265.45,225.6325
3358,238.89,200.6676
3359,42.67,34.9894
3360,209.78,203.4866
3361,235.35,214.1685
3362,260.45,255.241
3363,108.74,90.2542
3364,5.87,4.8721
3365,469.19,384.7358
3366,191.94,172.746
3367,128.24,123.1104
3368,123.36,115.9584
3369,121.3,117.661
3370,224.37,195.2019
3371,159.6,126.084
3372,258.55,245.6225
3373,241.33,231.6768
3374,47.85,39.237
3375,77.73,73.8435
3376,8.97,8.2524
3377,451.74,388.4964
3378,38.18,30.1622
3379,399.04,379.088
3380,378.01,321.3085
3381,51.41,41.6421
3382,331.25,314.6875
3383,432.64,367.744
3384,309.37,232.0275
3385,413.5,396.96
3386,286.46,263.5432
3387,328.6,315.456
3388,248.14,233.2516
3389,51.48,40.1544
3390,32.82,29.8662
3391,232.25,183.4775
3392,148.4,132.076
3393,369.2,302.744
3394,471.25,400.5625
3395,315.98,312.8202
3396,58.64,48.6712
3397,332.99,309.6807
3398,356.97,349.8306
3399,144.47,112.6866
3400,402.71,322.168
3401,439.7,413.318
3402,435.82,353.0142
3403,18.73,16.6697
3404,244.36,227.2548
3405,476.61,371.7558
3406,472.5,439.425
3407,301.57,235.2246
3408,67.71,54.8451
3409,463.72,361.7016
3410,269.07,258.3072
3411,471.8,368.004
3412,405.86,365.274
3413,38.34,34.1226
3414,178.54,167.8276
3415,482.55,386.04
3416,157.08,122.5224
3417,170.8,169.092
3418,443.14,381.1004
3419,163.49,132.4269
3420,35.04,33.9888
3421,484.64,426.4832
3422,234.2,206.096
3423,231.53,178.2781
3424,269.91,256.4145
3425,482.65,463.344
3426,228.9,224.322
3427,175.76,152.9112
3428,424.89,403.6455
3429,341.03,283.0549
3430,480.99,389.6019
3431,339.88,265.1064
3432,429.98,399.8814
3433,25.56,22.2372
3434,57.57,47.2074
3435,124.22,95.6494
3436,345.75,342.2925
3437,65.44,59.5504
3438,376.17,372.4083
3439,12.43,9.4468
3440,280.52,244.0524
3441,452.5,393.675
3442,95.57,88.8801
3443,101.66,81.328
3444,162.98,156.4608
3445,320.58,310.9626
3446,146.62,129.0256
3447,146.35,133.1785
3448,346.27,332.4192
3449,429.46,420.8708
3450,282.27,251.2203
3451,244.22,229.5668
3452,21.67,17.7694
3453,374.49,337.041
3454,274.6,249.886
3455,184.2,173.148
3456,40.51,40.1049
3457,271.9,263.743
3458,67.67,64.2865
3459,75.83,60.664
3460,57.9,55.005
3461,108.07,105.9086
3462,49.99,38.9922
3463,371.42,308.2786
3464,86.23,75.8824
3465,190.85,150.7715
3466,77.87,73.9765
3467,116.36,95.4152
3468,294.94,253.6484
3469,248.06,225.7346
3470,409.2,306.9
3471,404.98,307.7848
3472,418.86,318.3336
3473,448.53,336.3975
3474,7.71,6.0138
3475,439.75,417.7625
3476,489.14,430.4432
3477,251.27,241.2192
3478,138.21,111.9501
3479,474.96,451.212
3480,405.48,340.6032
3481,180.76,171.722
3482,27.42,26.5974
3483,331.54,308.3322
3484,392.95,373.3025
3485,35.29,33.8784
3486,262.7,210.16
3487,351.99,299.1915
3488,4.89,4.4499
3489,8.51,7.7441
3490,385.44,346.896
3491,294.9,289.002
3492,306.77,263.8222
3493,118.89,110.5677
3494,277.68,230.4744
3495,439.34,417.373
3496,442.36,353.888
3497,132.39,108.5598
3498,456.33,369.6273
3499,238.38,178.785
3500,164.67,154.7898
3501,292.19,286.3462
3502,298.24,274.3808
3503,39.85,37.8575
3504,89.8,69.146
3505,353.96,343.3412
3506,416.48,366.5024
3507,67.71,53.4909
3508,462.74,453.4852
3509,299.66,248.7178
3510,85.73,81.4435
3511,104.52,93.0228
3512,317.83,298.7602
3513,108.81,92.4885
3514,467.94,416.4666
3515,196.19,182.4567
3516,190.69,175.4348
3517,314.94,308.6412
3518,228.86,201.3968
3519,84.93,84.0807
3520,100.77,91.7007
3521,89.16,87.3768
3522,408.79,371.9989
3523,286.7,223.626
3524,158.1,132.804
3525,331.33,324.7034
3526,74.32,60.1992
3527,25.28,23.5104
3528,48.34,43.9894
3529,36.43,32.787
3530,204.83,186.3953
3531,163.27,135.5141
3532,124.57,97.1646
3533,314.7,298.965
3534,174.26,134.1802
3535,408.46,359.4448
3536,43.23,34.584
3537,206.96,173.8464
3538,251.54,223.8706
3539,66.64,58.6432
3540,80.88,61.4688
3541,413.66,392.977
3542,410.26,344.6184
3543,86.25,67.275
3544,286.86,255.3054
3545,284.64,276.1008
3546,111.7,94.945
3547,283.61,255.249
3548,31.6,24.648
3549,434.68,395.5588
3550,91.88,82.692
3551,99.5,80.595
3552,100.22,77.1694
3553,210.1,193.292
3554,398.15,366.298
3555,148.78,141.341
3556,351.76,327.1368
3557,301.07,237.8453
3558,317.76,301.872
3559,87.74,70.192
3560,178.73,150.1332
3561,163,153.22
3562,93.27,72.7506
3563,153.8,133.806
3564,359.27,344.8992
3565,401.15,349.0005
3566,25.8,23.478
3567,234.22,182.6916
3568,101.65,76.2375
3569,467.52,359.9904
3570,466.28,401.0008
3571,375.69,356.9055
3572,431.96,341.2484
3573,176.33,156.9337
3574,270.76,230.146
3575,354.53,329.7129
3576,348.89,268.6453
3577,179.63,152.6855
3578,223.58,178.864
3579,286.55,257.895
3580,193.26,150.7428
3581,414.81,377.4771
3582,61.91,51.3853
3583,396.62,329.1946
3584,188.67,152.8227
3585,74.07,55.5525
3586,443.4,421.23
3587,214.83,197.6436
3588,440.05,418.0475
3589,432.27,332.8479
3590,294.24,279.528
3591,130.53,120.0876
3592,53.88,42.0264
3593,143.92,139.6024
3594,273.06,215.7174
3595,436.85,336.3745
3596,299.2,272.272
3597,102.13,100.0874
3598,97.96,91.1028
3599,487.8,365.85
3600,435.48,396.2868
3601,239.9,230.304
3602,159.4,153.024
3603,176.92,145.0744
3604,318.99,309.4203
3605,440.69,405.4348
3606,27.33,23.5038
3607,253.3,227.97
3608,165.89,150.9599
3609,32.87,31.2265
3610,343.3,305.537
3611,92.07,69.9732
3612,483.58,425.5504
3613,413.48,310.11
3614,184.8,164.472
3615,37.6,31.96
3616,187.5,178.125
3617,316.84,266.1456
3618,281.21,224.968
3619,422.1,320.796
3620,311.23,239.6471
3621,473.16,416.3808
3622,389.65,342.892
3623,122.1,117.216
3624,124.73,115.9989
3625,420.73,357.6205
3626,4.29,3.5607
3627,151.64,127.3776
3628,101.98,91.782
3629,139.1,108.498
3630,403.3,322.64
3631,242.35,225.3855
3632,203.78,165.0618
3633,183.76,165.384
3634,25.15,22.3835
3635,412.98,346.9032
3636,398.61,362.7351
3637,37.4,35.904
3638,281.49,247.7112
3639,347.98,344.5002
3640,387.96,345.2844
3641,31.8,27.666
3642,316.91,259.8662
3643,250.5,205.41
3644,333.47,303.4577
3645,436.5,419.04
3646,237.97,204.6542
3647,193.76,172.4464
3648,318.66,289.9806
3649,1.2,0.936
3650,262.36,238.7476
3651,374.71,292.2738
3652,173.56,156.204
3653,189.15,185.367
3654,237.88,223.6072
3655,295.12,286.2664
3656,34.98,30.4326
3657,237.76,213.984
3658,343.7,329.952
3659,220.91,216.4918
3660,392.66,298.4216
3661,482.26,462.9696
3662,377.33,369.7834
3663,87.67,68.3826
